,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',N.B. I know I should have played Black in this game but I would rather not replay the game - I will compensate by playing Black in the next two games how about that...
1,0,1,c6,b'rnbqkbnr/pp2pppp/2p5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -',Fritz chooses the Slav Defence. I have little experience of this opening but I think I can wing it somehow...
2,0,2,dxc4,b'rnbqkb1r/pp2pppp/2p2n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -',I think this transposes into Queen's Gambit Accepted territory. Much more comfortable for me.
3,0,3,a4,b'rnbqkb1r/p3pppp/2p2n2/1p6/P1pPP3/2N2N2/1P3PPP/R1BQKB1R b KQkq a3',The classic move to undermine Black's queenside pawn structure in the QGA.
4,0,4,b4,b'rnbqkb1r/p3pppp/2p2n2/8/PppPP3/2N2N2/1P3PPP/R1BQKB1R w KQkq -',Bypassing my a-pawn Fritz is squashing my queenside with his b- and c-pawns.
5,0,5,e5,b'rnbqkb1r/p3pppp/2p2n2/4P3/PppP4/2N2N2/1P3PPP/R1BQKB1R b KQkq -',I realised that this loses me a pawn. But it was the best way to keep my queenside open.
6,0,6,1Qe2,b'rnb1k2r/p3qppp/2p2p2/8/PbBP4/8/1B1NQPPP/R3K2R b KQkq -',Fritz demonstrates his tactical skill. He likes to have all my pieces nicely pinned to my king.
7,0,7,1O-O,b'r3k2r/p2n2pp/2p1pp2/8/Pb1P4/8/1B1N1PPP/3R1RK1 b kq -',This loses me the a-pawn. I realised that just after having made the move. But then I can create counterplay by attacking the e-pawn...
8,0,8,Kd7,b'r6r/p2k2pp/2p1Rp2/8/nb1P4/8/1B1N1PPP/3R2K1 w - -',Oh dear. I've blundered. Now I will lose either the rook or the bishop...for nothing.
9,0,9,2Re6e7+,b'r6r/p2kR1pp/2p2p2/8/1b1P4/8/1n1N1PPP/4R1K1 b - -',Another blunder...don't ask...
10,0,10,2Bxe7,b'r6r/p2kb1pp/2p2p2/8/3P4/8/1n1N1PPP/4R1K1 w - -',"And I resigned. Behind by a rook a bishop and a passed pawn - how could this position get any worse!?

Anyway after my shocking performance against Unleashed Fritz 10 at least I retain a slim lead over the Computers - the scores as they stand are 2.5 to fatcat2 1.5 to the Computers.

I have learned from my mistakes. Never again will I muck up in this horrific way against a computer or a human. And never again will I pile the brandy cream so high on the Christmas pudding..."
11,1,0,h5,b'4k2r/2p1qp2/r1np1n2/p3p1pp/B3P3/b1PP1QBP/P2N1PP1/1R2R1K1 w k -',Now I won a rock
12,1,1,1Bxc6+,b'4k2r/2p1qp2/r1Bp1n2/p3p1pp/4P3/b1PP1QBP/P2N1PP1/1R2R1K1 b k -',he must take with the rock
13,1,2,2Rb8+,b'1R2k2r/2p1qp2/2rp1n2/p3p1pp/4P3/b1PP1QBP/P2N1PP1/4R1K1 b k -',the king must go away
