,gid,aid,move,fen,annotation
0,0,0,c4,b'rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq c3',So white starts off with the English Opening.
1,0,1,e6,b'rnbqkbnr/pppp1ppp/4p3/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -',Still in book.
2,0,2,Nc3,b'rnbqkbnr/pppp1ppp/4p3/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq -',White develops.
3,0,3,Qh4,b'rnb1kbnr/pppp1ppp/4p3/8/2P4q/2N5/PP1PPPPP/R1BQKBNR w KQkq -',As usual Joe is able to deviate from the guidelines and can get away with it due to his strength.
4,0,4,e3,b'rnb1kbnr/pppp1ppp/4p3/8/2P4q/2N1P3/PP1P1PPP/R1BQKBNR b KQkq -',I don't know why white played this but Joe will now sac his Queen for a Pawn.  When he does white must be cautious because the weakest pawn is being removed after which his K is exposed.  Letting his guard will mean disaster.
5,0,5,h5,b'rnb1kbnr/pppp1pp1/4p3/7p/2P5/2N1P3/PP1P1KPP/R1BQ1BNR w kq h6',Getting an open file for his Rook.
6,0,6,Kg3,b'rnb1kbnr/pppp1pp1/4p3/7p/2P5/2N1P1K1/PP1P2PP/R1BQ1BNR b kq -',I don't know why rrrrrrrrandom played this but I view it as a blunder.  By playing this his King is more exposed.  Instead I would've continued my development with 5.Nf3
7,0,7,Bd6+,b'rnb1k1nr/pppp1pp1/3bp3/7p/2P5/2N1P1K1/PP1P2PP/R1BQ1BNR w kq -',Therefore like we saw with my last annotation Joe punishes white for failing to follow General Opening Guidelines.  That's because black has developed a piece to place black in check.  When white gets out TA will use that time to get another piece into play.
8,0,8,e4,b'rnb1k2r/pppp1pp1/3bpn2/7p/2P1P3/2N4K/PP1P2PP/R1BQ1BNR b kq -',?? This however is where white goes wrong.  The idea was to fork black's Nf6 and Bd6.  So like what we saw with reversion's chess puzzle rrrrrrrrandom was hoping that Joe would overlook this threat which is why it's Hope Chess.  But in doing so white is going to wind up in worse shape.  
9,0,9,Ng4,b'rnb1k2r/pppp1pp1/3bp3/7p/2P1P1n1/2N4K/PP1P2PP/R1BQ1BNR w kq -',The reason being is that at the very least Joe will win back the Queen.  
10,0,10,Qxg4,b'rnb1k2r/pppp1pp1/3bp3/7p/2P1P1Q1/2N4K/PP1P2PP/R1B2BNR b kq -',While this appears to be better even worse would be 8.Kh5 8...Be7+ 9.Kh3 (forced) Nf2+ and with the family fork Joe would still win the Q.  But white would not get a piece in return.  However I think and TA can both agree that the game is still lost for white.
11,0,11,f5+,b'rnb1k2r/pppp2p1/3bp3/5p2/2P1P1K1/2N5/PP1P2PP/R1B2BNR w kq f6',Causing more damage by placing white in check with a nasty pawn chain.
12,0,12,1Kg5,b'rnb1k2r/pppp2p1/3bp3/5pK1/2P1P3/2N5/PP1P2PP/R1B2BNR b kq -',My guess is that white wants to minimize the damage.  So he retreated as opposed to taking on e4.  However nothing is going to help white as the damage has been done.
13,0,13,1fxe4,b'rnb1k2r/pppp2p1/3bp3/6K1/2P1p3/2N5/PP1P2PP/R1B2BNR w kq -',So Joe takes.
14,0,14,1Nxe4,b'rnb1k2r/pppp2p1/3bp3/6K1/2P1N3/8/PP1P2PP/R1B2BNR b kq -',And white takes back whilst threatening to exchange.  Against someone of his strength or lower the plan might work.  But it does not against someone like Joe.  As now like that same puzzle with which I solved black has a mate in 5.
15,0,15,Nc6,b'r1b1kbK1/pppp4/2n1p2r/8/2P1N3/8/PP1P2PP/R1B2BNR w q -',As white I would resign here because of...
16,0,16,Ne7#,b'r1b1kbK1/ppppn3/4p2r/8/2P1N3/3P4/PP4PP/R1B2BNR w q -',This move.  The overall moral to this story is the same as that of reversion's blitz game.  That's because rrrrrrrrandom attempted to set up a trap but against a more experienced player it doesn't work.  Instead of trying to fork Knight and Bishop had white followed General Opening Guidelines and had continued developing he would've lasted longer.
17,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',I had white pieces and started with e4.
18,1,1,e6,b'rnbqkb1r/pp3ppp/3ppn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -',After 5 moves we have sicilian scheveningen variation. 
19,1,2,a6,b'rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq -',Be3 a6 we have transposed to english attack (kind of).
20,1,3,Bc4,b'rnbqkb1r/1p3ppp/p2ppn2/8/2BNP3/2N1B3/PPP2PPP/R2QK2R b KQkq -',Developing my lsb.
